sentence	BitsPerSample	durationMsec	speaker_gender	mother_tongue	audio
imbunga yabantu a muntu omwe ulakusobana a roller skate kalanga bantu 	16	5989	Female	toi	221207-142348_toi_b9a_elicit_10.wav
mwanamusyoonto amukubusyi baosedwe masusu balikkede a cuuno 	16	7577	Female	toi	221205-124826_toi_b9a_elicit_12.wav
mubwa usalala salala ulakutijanina ku cifotozyo a nyika isalala a mwalumimkusule ulakuzya kucifotozyo 	16	11502	Female	toi	221210-154439_toi_b9a_elicit_3.wav
bumwi buzuba sulwe wakaunka kuyoos waya mweenzinyina ciindi camasiku 	16	5354	Female	toi	220906-213431_toi_707_elicit_18.wav
ibayaki bobilo balikkede mujulu kumbali mbali amayake 	16	4514	Female	toi	221230-130419_toi_b9a_elicit_25.wav
kuli babelesi banji a tefule lipati kapati kabali mu kabunga a kubika zyakulya a ma bbodela a manzi kaboneka alimwi a mukaintu usamide ma guluvu a kumanza a tupepa 	16	13884	Female	toi	221210-161339_toi_b9a_elicit_11.wav
kako muuya wangu upone nkaambo kanduwe lino abramu naakasika ku egepita 	16	9710	Female	toi	220927-202016_toi_97d_elicit_11.wav
babwa bobilo balakusobana a sasa lituba munsi a cuuno 	16	4787	Female	toi	221210-152748_toi_b9a_elicit_19.wav
mwana musimbi ula susu bbotu lilamfu ulakulanga matu musokwe 	16	6239	Female	toi	221210-160825_toi_b9a_elicit_6.wav
musimbi ujisi masusu aasubila ulimvwi anze alimwi ukanana amwalumi uusamide sikipa iitba alimwi amwaalumi umwi uula npanza 	16	11774	Female	toi	221212-122525_toi_b9a_elicit_15.wav
amane wakabbatika lugwalo ndwaakali kulemba acamba cokwa mutelampondo 	16	7101	Female	toi	221228-190711_toi_b9a_elicit_8.wav
bantu bobilo basamide zyibaki bali mumuzundano wakuselemuka mucaanda 	16	6624	Female	toi	221230-123721_toi_b9a_elicit_33.wav
wabona izaka elyo wakaseluka kuzwa kunkamele yakwe wabuzya mulanda kuti 	16	6329	Female	toi	221230-115905_toi_b9a_elicit_9.wav
kusyoma kwabasikasampusampu kulanyonyooka mululami ulavunwa kumapenzi 	16	9937	Female	toi	221213-134611_toi_b9a_elicit_22.wav
sikwiimba musankwa uujisi masusu malanfwu ulasobana a piyano 	16	5762	Female	toi	221213-083400_toi_b9a_elicit_10.wav
tuli babunyina bali ikumi ababili bana bamuntu omwe umwi taciwo amuniini wasyaala kuliwiseesu munyika ya kanana 	16	10005	Female	toi	221230-203112_toi_b9a_elicit_48.wav
lyoonse ndakali yoowede kuti inga koyakuba aamizeezo mibi iili mbuli bwayeeyo 	16	7260	Female	toi	221228-095833_toi_b9a_elicit_10.wav
wakagusya ndonga mumpotomona akuinywisva musamu wakali mutubbodela tuniini 	16	8689	Female	toi	221228-184203_toi_b9a_elicit_26.wav
musankwa uusamide cipoompo cahonda buluke bwajini asikipa yamyeengu 	16	7078	Female	toi	221205-164321_toi_b9a_elicit_9.wav
na muntu wapilusya bubi mucibaka cabubotu bubi tabukooyoozwa mung anda yakwe 	16	9301	Female	toi	221214-081355_toi_b9a_elicit_10.wav
wabona kuti esau uleza abantu bali myanda yone abone obo wakapambukanya bana a leya a rakele abalanda basimbi bobile 	16	6715	Male	toi	221011-153723_toi_308_elicit_39.wav
pele imbono zyabasizibi zilayobwedwa baluleme bulilu bunji mobuli munyika yabacete 	16	10164	Female	toi	221213-153046_toi_b9a_elicit_46.wav
mwana musankwa ulakumweta ka tapula menda a kukkala mukati a zintu zyakuyambila zi salala a zya cikambwe 	16	7827	Female	toi	221210-173239_toi_b9a_elicit_6.wav
nkamu yabantu bajisi ngubo mbuli cibbola kakuli bantu bobilo babalika munsi kubweza bbola 	16	8893	Female	toi	221213-111848_toi_b9a_elicit_22.wav
tocizi wakasandula ncovamba pai va 	16	5104	Female	toi	221214-101722_toi_b9a_elicit_13.wav
mwalumi usamide zisani zyamungungawaji akusiya siya ulakweenda a bololo lya ng ombe zyakwe mumushenga 	16	12342	Female	toi	221207-172046_toi_b9a_elicit_26.wav
limwi kanjimaanu nkokuti nyama yoonse ilanona kuti yajikwa kabotu 	16	6624	Female	toi	220907-085934_toi_707_elicit_39.wav
basikwebelezya batamba nkamu yabantu bakkede mutupange twa n ganda 	16	5490	Female	toi	221212-092637_toi_b9a_elicit_18.wav
uya kucijana mbubwena mbuli mboocibika 	16	3698	Female	toi	221204-154324_toi_ee8_elicit_11.wav
mumwezi oyu macembele oonse ajisi lusyomo lwakuti indongwe zyabo ziyakuba kabotu aboobo balatalika kutwa kayobe 	16	13181	Female	toi	220903-202609_toi_707_elicit_15.wav
bantu balalya mukafiteliya ijisi imutanda wacipulanga aciluli ca gilazi 	16	5626	Female	toi	221230-121748_toi_b9a_elicit_39.wav
mukaintu uusamide delesi lyamubala wacisombo ulikkede acuuno camubala usubila kumwi bbuku lilibikkidwe akwaanza kwa cuuno 	16	9097	Female	toi	221230-123721_toi_b9a_elicit_39.wav
mwalumi usamide cisani ca sikkaka ulakuma banjo a kwimba 	16	5966	Female	toi	221210-173747_toi_b9a_elicit_10.wav
bantu bobilo bajisi tubbeeke baleenda munzila ilaamabwe yatombe munsi acisamu 	16	7804	Female	toi	221207-143547_toi_b9a_elicit_19.wav
alimwi mazuba enosi ngaakapona naakamana kuzyala kenani akasika kumyaka iili myanda 	16	7940	Female	toi	221228-195818_toi_b9a_elicit_25.wav
alimwi balanga kuli caalama ncamasimpe eco caalama hena bakabuzya bakaapanyina cakunyandwa 	16	8122	Female	toi	221228-100948_toi_b9a_elicit_18.wav
ncobeni basizibi tabakoocija lweempyo pele baluleme mbebayoovunwa 	16	9846	Female	toi	221213-134611_toi_b9a_elicit_35.wav
haamwaandwe wakaywiila caalama toyelede kundibuzya twaambo tuli mbuli bwakaako 	16	11003	Female	toi	221228-162240_toi_b9a_elicit_16.wav
mukaintu uusamide cisani camubala wacikambwe waasamuka alimwi amukaintu usamide mubala uutuba uyaama kubweza cakunywa 	16	9165	Female	toi	221212-120347_toi_b9a_elicit_9.wav
mwaalumi uuli mubwato mumeenda ulanga kulubazu kwa kkamela 	16	5694	Female	toi	221212-145037_toi_b9a_elicit_11.wav
ulabeteka makani aabo kulinduwe bika moyo wako kululayo akucenjeka kutwi kwako kumajwi aaluzibo 	16	9732	Female	toi	221214-090248_toi_b9a_elicit_15.wav
pele uli acoolwe kufumbwa uubamba mulao majwi luzutu taakonzyi kwiiyisya mulanda 	16	13045	Male	toi	220916-164149_toi_97d_elicit_39.wav
walo haatimba uya kuyanda kubuzyisya kuti naa nguni waamwaambila 	16	7350	Female	toi	221228-130305_toi_b9a_elicit_39.wav
mwaalumi mupati ulikkede mpoona ubamba cintu ciboneka mbuli ngowani njasamide naa bbeeke lili munsi lyakwe 	16	10095	Female	toi	221205-204405_toi_b9a_elicit_24.wav
kabunga ka bantu balikede muzyuno zyakupeta mu kasena kasyonto munsi a ma ambulela obilo a myota mishonto kaipaking idwe mulubwa 	16	12251	Female	toi	221207-182835_toi_b9a_elicit_38.wav
nciinga nondo noceenda calo myoyo njibili 	16	3743	Female	toi	220906-211510_toi_707_elicit_30.wav
lulimi lwamusongo lulaamba luzibo pele milomo yabafubafuba ilatuntumuna zipilingene 	16	10481	Female	toi	221213-153842_toi_b9a_elicit_33.wav
kumazuba kwamana kulalila macembele abanene nene boonse balaana zyaano zinji kubana babo 	16	11184	Female	toi	220903-234119_toi_707_elicit_19.wav
aboobo mazuba oonse kenani ngaakapona akasika kumyanda iili musanu aine akumi elyo wakafwa 	16	9120	Female	toi	221228-200327_toi_b9a_elicit_4.wav
mulombwana ulikkede a tefule kauma ma kasi a mukaintu mupati 	16	6329	Female	toi	221210-150640_toi_b9a_elicit_22.wav
jatisya milazyo yangu kuti upone mulao wangu ube mbuli imboni yaliso lyako 	16	7917	Female	toi	221213-122458_toi_b9a_elicit_2.wav
tacili cibotu kubula luzibo muntu uufwambaana kweenda ulapambuka munzila zyakwe 	16	7872	Female	toi	221214-082558_toi_b9a_elicit_1.wav
obo buzuba takooni kabotu pe una kunga naona nkokuli moyo 	16	5445	Female	toi	221203-160114_toi_ee8_elicit_8.wav
mudaala tanaakaluba kuti kuli mweenzu umbi ngubakazya aamwanaakwe 	16	7101	Female	toi	221228-094635_toi_b9a_elicit_2.wav
wakaide kubbwelemana muma zwi siko wakati kabanyonka biyo ngaabanyina 	16	6760	Female	toi	220912-161719_toi_707_elicit_14.wav
lino labani kali abana basimbi bobile izina lyamupati kali leya izina lyamwanike kali rakele 	16	9052	Female	toi	221229-142606_toi_b9a_elicit_24.wav
mwana musimbi uujisi ntambo yacisobanyo nkoili kumamanino alimwi acisobanyo cimbi kujanza iimwi 	16	7781	Female	toi	221213-103202_toi_b9a_elicit_23.wav
mubwa uusiya utandaanya mubwa umbi uusiya ujisi bbola 	16	4900	Female	toi	221205-204405_toi_b9a_elicit_21.wav
mwana uliifwoola kuuma bbola yacisobano ca baseball mukasabwi kumwi bamaalumi bobilo kabalangilizya 	16	9301	Female	toi	221205-133657_toi_b9a_elicit_2.wav
pesi kukona kupati kwiindilila nkutuma muntu kucikolo kumubbadelela mali aacikolo nkumupa zyoonse ziyandwa kuti amanizye kabotu lwiiyo lwakwe 	16	11661	Female	toi	221214-101722_toi_b9a_elicit_24.wav
amane waluba wide kuti ambeyo ndaluba ani mebo kali mumoyo 	16	4514	Male	toi	220825-174423_toi_0ae_elicit_7.wav
kujulu kuli mubala wa cikambwe bwizu buli mubala wa nyanzabili ku musena wakusobanina cisobano citegwa gold kakuli musimbi ullebelela kwebela kalindi ka bbola 	16	14701	Female	toi	221213-093545_toi_b9a_elicit_12.wav
mwaalumi usamide sikipa iituba akalukwe kamyeengwe usobanya cisbobanyo cabaimbi kakuli mwaalumi umwi uusamide cisani camubala wamungunga waji uleebelela 	16	11139	Female	toi	221212-122525_toi_b9a_elicit_17.wav
tilkwakainda ciindi cilamfwu wakajoka caalama kaccilila munsi 	16	4945	Female	toi	221228-182130_toi_b9a_elicit_14.wav
nindamwaambila wakavwila caalama ajwi litete alimwi ndimuzyibizyizye limwi kufwumbwa nomwaamba nzyomutiambe anguwe 	16	12342	Female	toi	221228-100948_toi_b9a_elicit_23.wav
musankwa uusamide zysani zyisubila zyabbola ujisi mabbusu aakwe kumaanza kumwi kaseluka kuzwa mumoota 	16	11094	Female	toi	221205-124826_toi_b9a_elicit_11.wav
mukaintu abana bobile baleenda atala tala lyamebeebe 	16	6465	Female	toi	221207-165029_toi_b9a_elicit_32.wav
nkaambo mupati wakwe wakafwa lino wasyaala alike na wasikilwa bubi mulweendo ndomutola muyooselusya imvwi zyangu cabuusu mukabanda 	16	12659	Female	toi	221230-204223_toi_b9a_elicit_6.wav
elyo ciindi cakufwa kwa israyeli nicakasika kufwaafwi wakaita mwanaakwe josefa wamwaambila kuti 	16	7078	Female	toi	221230-151048_toi_b9a_elicit_5.wav
imusankwa mukubusyi ulifwugeme kumbele a goolo lyacisobano ca hockey kumwi kajisi a kasamu kacisobano eeci 	16	8757	Female	toi	221230-132542_toi_b9a_elicit_15.wav
aasalala 	16	2019	Female	toi	220929-202615_toi_97d_elicit_21.wav
lwando wakalanga kabotu kabotu akulisansamuna til azisani 	16	7804	Male	toi	220907-203915_toi_97d_elicit_23.wav
mulombwana ulakutondeka cimwi cintu ku musankwa mukati a bbuwa lya ndeke kakuboneke a ndeke musyule 	16	9642	Female	toi	221210-151712_toi_b9a_elicit_21.wav
mwaalumi ulaa muncini wiimvwi amitabi yazyisamu 	16	5671	Female	toi	221205-153008_toi_b9a_elicit_11.wav
bamaalumi bobilo basamide zyisani zyakuyakizya balabeleka mumbali amugwagwa kubelesya mincini 	16	6624	Female	toi	221230-120719_toi_b9a_elicit_6.wav
milomo yamufubafuba ilaleta inkondo mulomo wakwe ulaita mibunda 	16	6443	Female	toi	221214-081355_toi_b9a_elicit_31.wav
bamaalumi bobilo bajika cimwi cintu amulilo mukagabba musyokwe 	16	7623	Female	toi	221205-153008_toi_b9a_elicit_24.wav
basimbi bobilo balangula njili a mushele umwi wainka kulanga mwenzinyina nchali kutondeka a limwi ulakulangisisya 	16	10890	Female	toi	221210-172122_toi_b9a_elicit_19.wav
banyina mubekwabekwa mbobakali kucita kuti mubekwabekwa katakwe bulemu 	16	5172	Female	toi	221205-183240_toi_ee8_elicit_9.wav
teecakalampa ciindi zyintu zyakatalika kulibonya 	16	3970	Female	toi	221205-195949_toi_ee8_elicit_45.wav
njeeyi mizukulu ya nowa nowa kali muntu uululeme katajisi kampenda akati 	16	10390	Female	toi	220904-182522_toi_0ae_elicit_18.wav
mukaintu usamide cisani ca nkwiki nkwiki ulakwenda a mwalumi utozya bbazu limbi musyule lyakwe 	16	9506	Female	toi	221207-213049_toi_b9a_elicit_20.wav
ceelo camuka chilindilila wakalaa ncicakamujisi 	16	7827	Female	toi	221228-124509_toi_b9a_elicit_33.wav
aa nkubuzya bazyali nzi kumwi nkomuyanda kunze lyakooko micito yakacita bausyi musimbi yakali kutondezya kuti 	16	10073	Female	toi	221228-183113_toi_b9a_elicit_2.wav
kankala kachikuwa kamushobo utuba alimwi a nkwiki nkwiki kalasubana a kankala kambi kala masusu abbulungene kamushobo utuba 	16	13862	Female	toi	221207-175250_toi_b9a_elicit_8.wav
mukaintu uusamide cisani camubala uutuba awa citambwe ulimvwi afwaafwi acikkonce 	16	7781	Female	toi	221212-091650_toi_b9a_elicit_19.wav
abrahamu mbwaakakombela sodoma 	16	3698	Female	toi	220927-213329_toi_97d_elicit_20.wav
amufubafuba ulaba muzike wamusongo micelo yabaluleme musamu wabuumi 	16	8349	Female	toi	221213-134611_toi_b9a_elicit_44.wav
aboobo ndanywa azyalo inkamele zyanywa mpawo ndamubuzya kuti ino uli mwana wani 	16	8258	Female	toi	221228-203310_toi_b9a_elicit_33.wav
kuyanda kumukwata inga ndati ndausa musimbi wakayanda ncaakayanda 	16	5921	Female	toi	221228-124509_toi_b9a_elicit_11.wav
uululeme takooyoosunzululwa lyoonse pele basizibi tabakooyookala munyika 	16	10821	Female	toi	221213-134611_toi_b9a_elicit_13.wav
ngu hidekeli ngonguwo uutola kujwe ku asuri amulonga wane ngu firate lino jehova 	16	9710	Female	toi	221228-193637_toi_b9a_elicit_17.wav
