sentence	BitsPerSample	durationMsec	speaker_gender	mother_tongue	audio
ndakaunka ku amelika ooko kwalo nkundakaakujana basimbi 	16	7191	Female	toi	221228-105726_toi_b9a_elicit_28.wav.wav
lino rebeka wakali kuswiilila ciindi eco izaka naakali kwaambila mwanaakwe esau 	16	6284	Female	toi	221230-113547_toi_b9a_elicit_8.wav.wav
katuya ndilakweenzya kukamvwu kasubila lwando ulalindila 	16	5989	Female	toi	221228-190711_toi_b9a_elicit_5.wav.wav
sulwe wakabuzya yooyo wakaleta nsima akuti ina nguni ulaacakulya eci 	16	6307	Female	toi	220906-213431_toi_707_elicit_14.wav.wav
musilikali ulibonywa kabotu kapati kajisi a zilwanywo alimwi a mpolompolo ukede atala a moota yabasilikale 	16	10300	Female	toi	221207-174147_toi_b9a_elicit_0.wav.wav
bakazumanana bacembele taku musimbi uunga waba aamubili muteteete boobo akuneneya kuli boobo cita 	16	9211	Female	toi	221228-094635_toi_b9a_elicit_31.wav.wav
alimwi ulya taasyi inga wapenganzi alwilyo loonse olo kufwumbwa ngooyanda 	16	8734	Female	toi	221228-104522_toi_b9a_elicit_15.wav.wav
nkamu yabantu batamba cintu cimwi kabakwiila alimwi akubweza zifwanikiso 	16	7441	Female	toi	221212-095755_toi_b9a_elicit_17.wav.wav
ngooyu mulombwana uukkede mukati mwa n ganda yatilooli alimwi uuseeka seka ku kkamela 	16	11026	Female	toi	221212-151032_toi_b9a_elicit_22.wav.wav
nindamwaambila wakavwila caalama ajwi litete alimwi ndimuzyibizyizye limwi kufwumbwa nomwaamba nzyomutiambe anguwe 	16	12342	Female	toi	221228-100948_toi_b9a_elicit_23.wav.wav
lino zikala zyoonse balanda bawisi nzibakasya mumazuba aa abrahamu wisi ba filisti bakazisinka akuzivwikila 	16	11184	Female	toi	221230-114451_toi_b9a_elicit_24.wav.wav
mukaintu usamide cisani ca sikkaka a musinsi u siya ulikkede a cuuno ca cikambwe a nyenyezi zitubakumbele a mupanda wa matina 	16	13113	Female	toi	221207-215437_toi_b9a_elicit_16.wav.wav
uusampaula mweenzinyina ngusizibi pele uli acoolwe uufwida bacete luzyalo 	16	8507	Female	toi	221213-153842_toi_b9a_elicit_18.wav.wav
nkamu yabantu bali mumabwato balazundana kutandila nkomwe 	16	4696	Female	toi	221212-122525_toi_b9a_elicit_24.wav.wav
mubwa usiya siya usamikidwe bulimbo bwa cikakambwe alimwi a bulimbo bwa mungungawaji kusule lyakwe 	16	8303	Female	toi	221210-154439_toi_b9a_elicit_21.wav.wav
mwalumi walumuka mujulu kalakusobana skateboard 	16	4560	Female	toi	221210-144827_toi_b9a_elicit_28.wav.wav
sikubamba lubulo ulabeleka kumwi kasamide zyisani zyakulikwalizya 	16	8394	Female	toi	221205-142705_toi_b9a_elicit_15.wav.wav
wence undiswiilile ndakupa mali aamuunda tambula kuzwa kumaanza aangu 	16	7373	Female	toi	221228-201041_toi_b9a_elicit_45.wav.wav
nkabela kusi wakazyala nimrodi ngonguwe iwakataanguna kuba mwaalumi sintaze ansi 	16	10958	Female	toi	220904-192446_toi_0ae_elicit_19.wav.wav
wakacizwisya cakali kumupenzya lyoonse kumoyo 	16	4514	Female	toi	221228-183113_toi_b9a_elicit_33.wav.wav
mubelesi wakaguna guna mutwe kutondezya kuti wamvwa wakeebelela bantu aba batanta banamutendele babo baunka 	16	9914	Female	toi	221228-184203_toi_b9a_elicit_39.wav.wav
antoomwe amwanaangu izaka lino makani akabija loko mumeso aa abrahamu nkaambo 	16	10504	Female	toi	220929-204510_toi_97d_elicit_9.wav.wav
mbuboobo bululami bwangu mbubuyooboneka mumazuba aaboola waakusika kuzoolingula zyakuvola zyangu 	16	12455	Female	toi	221229-141356_toi_b9a_elicit_47.wav.wav
ukaselele mwanaangu nkuko mpoonya awo ndakaambila simalelaangu kuti 	16	5830	Female	toi	221228-203310_toi_b9a_elicit_20.wav.wav
musimbi uujisi cibbeke uleenda cakuselemuka mumugwagwa kumbele kwa ofesi yaba betesi balulami 	16	9120	Female	toi	221213-104742_toi_b9a_elicit_14.wav.wav
mung anda ilida ya roppolo pizzeria ilijukide masiku akupa bantu cakulya 	16	6602	Female	toi	221205-215917_toi_b9a_elicit_8.wav.wav
kantini kajisi milyango yobile ibileka alimwi kenzyo kabalema kayamikidwe a tefule 	16	10073	Female	toi	221207-181110_toi_b9a_elicit_19.wav.wav
mukaintu mupati sikuzyana zyana uli mubusena aaciimo abana basimbi basyoonto 	16	8144	Female	toi	221213-094854_toi_b9a_elicit_21.wav.wav
haatimba tanaakaninga salazigwa ono ngooyu mudolopo wabwezela musimbi 	16	7645	Female	toi	221228-105726_toi_b9a_elicit_37.wav.wav
malili aampongo alakuvulila alaba zilyo zyabasing anda bako akulela bana bako basimbi 	16	9324	Female	toi	221214-095919_toi_b9a_elicit_31.wav.wav
ndasoleka kubuzya bama nene banji pesi kwiina uwakakonzya kundipa matalikilo mabotu pe 	16	8144	Female	toi	220903-234119_toi_707_elicit_42.wav.wav
mwaalumi uusamide zisani zisyoonto ulasotooka ancinga iisubila 	16	4719	Female	toi	221212-125952_toi_b9a_elicit_1.wav.wav
ibana bashonto bobilo bali mumabbusu anyanzabili baleenda munzila yamudolopo kakuli umwi mukaintu mukando usamide mabbusu asiya ulabatobela 	16	10527	Female	toi	221207-165029_toi_b9a_elicit_35.wav.wav
waalumi muchembele wabika sookesi kukuulu kumwi kakkede mumuseenga 	16	7260	Female	toi	221212-085950_toi_b9a_elicit_25.wav.wav
limwi kanjimaanu nkokuti nyama yoonse ilanona kuti yajikwa kabotu 	16	6624	Female	toi	220907-085934_toi_707_elicit_39.wav.wav
kana kasimbi a masusu a muchila wa ngulube kalakushelemuka a kalyumbo ka nyanzabili 	16	9528	Female	toi	221210-151232_toi_b9a_elicit_23.wav.wav
musankwa uusamide cipoompo cahonda buluke bwajini asikipa yamyeengu 	16	7078	Female	toi	221205-164321_toi_b9a_elicit_9.wav.wav
kumicelo yamulomo wakwe muntu ulalya zibotu pele moyo wasilweeno ulalya lunyonyongano 	16	8643	Female	toi	221213-151941_toi_b9a_elicit_25.wav.wav
kwaamba boobo mudaala wakazwa waunka caalama wakasintama akutalika kulila 	16	8916	Female	toi	221228-100948_toi_b9a_elicit_38.wav.wav
aboobo tandikulek notana ndaambila ncookacitila bobuya 	16	6284	Female	toi	221228-162240_toi_b9a_elicit_19.wav.wav
ulelede mwana ujisi peni mumanza kazingaila a cibbokisi zyonse zyobilo zisitilidwe a pulanga 	16	11048	Female	toi	221210-181328_toi_b9a_elicit_17.wav.wav
lino izaka wakakala ku gerari nkabela bantu bakooko nibakamubuzya makani 	16	6261	Female	toi	221230-114451_toi_b9a_elicit_11.wav.wav
bantu botatwe balikkede atabule anze kumbele amayake apentedwe mbuli union jack 	16	8712	Female	toi	221205-203343_toi_b9a_elicit_5.wav.wav
caalama wakaliyumya yumya kuti balangane a haamwaandwe 	16	5013	Female	toi	221228-162240_toi_b9a_elicit_9.wav.wav
kubusyu bwanu boonse biyo abauka bayavula ansi answi zyamulwizi baabwa mumaanza 	16	10368	Female	toi	220904-190848_toi_0ae_elicit_26.wav.wav
wakati tola mwanaako simuzyalwaalike ngoyandisya nkokuti izaka ukainke kunyika 	16	9823	Female	toi	220929-204510_toi_97d_elicit_46.wav.wav
mwaalumi abamakaintu bobilo basobana cisobano caacibboodi atabule lyacipulanga kumwi kabanywa bukoko 	16	8961	Female	toi	221230-121748_toi_b9a_elicit_32.wav.wav
haatimba naakalanga ciindi cakali atebule wakajana casika mpapeda babwa cakulya 	16	7373	Female	toi	221228-183113_toi_b9a_elicit_48.wav.wav
chifotolo chamunsi chitondezya mwalumi ujisi susu lilamfu ulakuma banjo lya magesi lisalala 	16	8643	Female	toi	221207-211353_toi_b9a_elicit_13.wav.wav
imwwalumi ulaamanela upenta ng anda yakubikkila zintu zyamasiteya 	16	6420	Female	toi	221230-131936_toi_b9a_elicit_22.wav.wav
nkabela farao wakati mbubo inka ukavwike uso mbubonya mbwaakakukonkezya 	16	6897	Female	toi	221230-144601_toi_b9a_elicit_10.wav.wav
mukaintu usamide zisaninzi salala a zisiya ulinvwi kunembo a ng anda kali kuma kasensa 	16	8870	Female	toi	221210-181328_toi_b9a_elicit_18.wav.wav
naanga bamwi tabasoli akoona pe 	16	3017	Female	toi	221203-160114_toi_ee8_elicit_14.wav.wav
mwana musimbi uusamide sikipa iisiya acipoompo cacikambwe ulikkede ancinga yamavwili one kumwi kwaanza kwakwe kakujisi acaanza 	16	11706	Female	toi	221205-212020_toi_b9a_elicit_21.wav.wav
bana bobilo balakusobana mulumbwa mponya omwe ulijisi kasobanwo ka ninga 	16	7486	Female	toi	221207-181110_toi_b9a_elicit_8.wav.wav
babwa bobilo uusiya a wa myuubi iisiyo balabalika mulubuwa 	16	8349	Female	toi	221212-085950_toi_b9a_elicit_21.wav.wav
aboobo cakatalika kuyandaula bwina mocakali kukonzya kunjila 	16	4923	Female	toi	220906-211510_toi_707_elicit_32.wav.wav
amane meso akabona cifwanikiso ncobakali a lwando cakali atala aatebule 	16	7055	Female	toi	221228-190233_toi_b9a_elicit_33.wav.wav
bakamuvwiila kuti mulanda wako wiseesu uli kabotu ucipona elyo bakasintama bakotama 	16	7441	Female	toi	221230-204223_toi_b9a_elicit_40.wav.wav
banyina mubekwabekwa mbobakali kucita kuti mubekwabekwa katakwe bulemu 	16	5172	Female	toi	221205-183240_toi_ee8_elicit_9.wav.wav
nkamu yabantu basamide kabotu ilikkede atebule atusani tutuba kabanwa madilinki akulya zyakulya 	16	9120	Female	toi	221213-093545_toi_b9a_elicit_32.wav.wav
mukaintu uula masusu aasiya wabika kuulu kwakwe acilyatilo camaulu mbuli mbwagwasya mukaintu umwi kubika luwenje munsingo 	16	10232	Female	toi	221212-120907_toi_b9a_elicit_6.wav.wav
basankwa bone musimbi omwe kawwumbu wakali zyede alimwi basimbi bobilo bapati ba caalama 	16	9006	Female	toi	221228-095833_toi_b9a_elicit_31.wav.wav
amuzyalisye muvule muzuzye nyika akwiibombya amweendelezye inswi zyamulwizi 	16	9369	Female	toi	221228-192906_toi_b9a_elicit_21.wav.wav
mwana musimbi ulasonya cidooli akasena kamaanzi 	16	5240	Female	toi	221230-121748_toi_b9a_elicit_37.wav.wav
cinga cilagwasya mbuli mbotwaamba kale mu cibalo fifitini nkutalika zimbi mpindu 	16	9324	Female	toi	220912-145955_toi_707_elicit_19.wav.wav
bana botatwe bakkede acizyuumbwe muvwanda kali akati 	16	6057	Female	toi	221205-155204_toi_b9a_elicit_7.wav.wav
basimbi bategwa roller derby balindila cimbi cakucita 	16	5127	Female	toi	221230-120719_toi_b9a_elicit_44.wav.wav
bamaalumi bone bobilo kajisi magita balsobana kumbele lyabantu banji kumwi bantu bambi kabatambikide maanza akulangililzya 	16	12886	Female	toi	221207-150000_toi_b9a_elicit_11.wav.wav
mwaalumi uusamide bulukwe busiya utanta bwaanda bwamabwe 	16	4945	Female	toi	221212-121357_toi_b9a_elicit_19.wav.wav
mukaintu ufulida acinwido cipya kapati kakuli ulikkele atebule kumabali akwendela 	16	10481	Female	toi	221207-165029_toi_b9a_elicit_22.wav.wav
nkamu yabantu baimvwi kunze kwa mootokala mucisi 	16	5150	Female	toi	221213-085747_toi_b9a_elicit_24.wav.wav
mwana musankwa watozya busyu kuwa mubwizu naalikusobana bbola yamaulu 	16	7940	Female	toi	221205-204405_toi_b9a_elicit_15.wav.wav
bamakaintu banenede bobilo balakumweta omwe akati kabo ujisi cifotozyo cakuti balifotole 	16	7305	Female	toi	221210-165717_toi_b9a_elicit_5.wav.wav
mwaalumi uta samide sikipa utanta malundu amabwe 	16	4287	Female	toi	221213-112914_toi_b9a_elicit_13.wav.wav
elyo leza wakabbanuna meso aakwe nkabela wakabona cikala camaanzi wainka wazuzya 	16	9823	Female	toi	220929-204510_toi_97d_elicit_24.wav.wav
alimwi wazyalila jakobo mwana wabili nkabela rakele wakaamba kuti ndazundana 	16	7101	Female	toi	221229-141356_toi_b9a_elicit_12.wav.wav
kubusyu bwako na atupambukane ambebo na ulayanda kuya kucimwesi mebo ndaya 	16	11116	Female	toi	220927-202016_toi_97d_elicit_34.wav.wav
mwami kuti balo bakaunkide biyo kukusonda kakunyinacimbi ncibakajisi mumyoyo 	16	7418	Female	toi	221228-144729_toi_b9a_elicit_9.wav.wav
mwalumi wa cilezu usamide zisani zya mukuba ulikkede akuma kalizyo kumulomo 	16	6851	Female	toi	221210-144236_toi_b9a_elicit_0.wav.wav
mwaalumi uusamide cisani camubala wacikambwe wa mungunga waji alimwi akasoti kakudwaya ka nyanzabili uusamide magilazi mapati alimwi uladwaya 	16	11071	Female	toi	221212-132756_toi_b9a_elicit_16.wav.wav
mpawo juda wakaswena afwaafwi kulinguwe wati wence simalelaangu ndemulanda wako nyambe ijwi mumatwi aasimalelaangu 	16	12069	Female	toi	221230-161409_toi_b9a_elicit_20.wav.wav
mukaintu uulemba amapepa ancito kakuli mukaintu umwi ulalindila 	16	5082	Female	toi	221212-122525_toi_b9a_elicit_4.wav.wav
buzyanya makani amweenzinyoko mwini utayubununi makani aasisidwe aamuntu umbi 	16	8394	Female	toi	221214-091851_toi_b9a_elicit_25.wav.wav
kana kasankwa kala susu lipulungene ulikkede a cuuno ca cikambwe kajasi ca kusobanisya ku manza 	16	9211	Female	toi	221210-173239_toi_b9a_elicit_16.wav.wav
mu choma mumwa chooma mwaali kabucesya cooma kacidima 	16	10731	Female	toi	220912-145955_toi_707_elicit_15.wav.wav
cimwi ciindi kali mupati kale beenzinyina bakali kukunkulisya ndelema yameenda 	16	6102	Female	toi	220907-085934_toi_707_elicit_29.wav.wav
simeso asiya siya usamide magogo alimwi a juzi li tuba kajisi a kana kakwe kaniini kasimbi kalamasusu abaluka baluka 	16	11253	Female	toi	221207-171156_toi_b9a_elicit_19.wav.wav
mwaalumi waku asia uusamide sikipa ilamfwu maanza yamubala wa cikambwe ulangilila muunda wamansaansa akanzila kajisi azilembedwe 	16	10821	Female	toi	221212-091650_toi_b9a_elicit_10.wav.wav
mwana muna afulika usoleka kwiimikila amaanza kumbele abwato buli mumeenda munsi amuunda wazyisyango bupentedwe mubala uutuba awacikambwe 	16	13589	Female	toi	221205-212020_toi_b9a_elicit_3.wav.wav
bamalumi banji banji balakulangilizya cimwi cintu amupanda 	16	5059	Female	toi	221207-173408_toi_b9a_elicit_13.wav.wav
uuongelezeka ulazuminina makani oonse pele muntu uucenjede ulayeeya kabotu kweenda kwakwe 	16	9279	Female	toi	221213-153842_toi_b9a_elicit_12.wav.wav
mbwaakasikila kung anda yakwe wakaindilila kutila tukoko munkomeki 	16	6851	Female	toi	221228-162240_toi_b9a_elicit_31.wav.wav
bantu bapilingene mumyoyo balasesemya jehova pele basinzila iiluleme balamubotezya 	16	10141	Female	toi	221213-134611_toi_b9a_elicit_34.wav.wav
bamaalumi bobilo omwe kaimvwi mpoona omwi kakkwelede ancinga balabandika anze amayake 	16	7169	Female	toi	221207-145254_toi_b9a_elicit_1.wav.wav
ino baya kundikwanga baya kubona baya kundilisya bula bwasulwe kuti batakapandululi kabotu 	16	11865	Female	toi	221228-104522_toi_b9a_elicit_3.wav.wav
hagare ngwaakazyala izina lya ismayeli abramu kajisi myaka iili makumi aali musanu 	16	10164	Female	toi	220927-211022_toi_97d_elicit_43.wav.wav
mwaalumi ufwugeme ansi kubeleka mulimo mupati kali biyo alikke 	16	5490	Female	toi	221230-123721_toi_b9a_elicit_15.wav.wav
ibalombwana bali bone balikkede munsi munsi aacisamu kababandika umwi kaimvwi kulanga meenda muzyiba mpoona umwi ukwasula bwato 	16	10867	Female	toi	221230-125444_toi_b9a_elicit_24.wav.wav
mukaintu uusamide sikipa iisiya utondzya mwaalumi uusamide sikipa yamyeengwe cimwi cintu mucitondezyo 	16	7260	Female	toi	221212-130445_toi_b9a_elicit_16.wav.wav
muntu uucenjede ulacita caluzibo pele mufubafuba ulamwayaula kupilingana kwakwe 	16	9165	Female	toi	221213-153046_toi_b9a_elicit_40.wav.wav
haatimba wakaguna guna mutwe kutondezya kuti wamuwa naakasika awo mpaakambilwa 	16	9801	Female	toi	221228-093456_toi_b9a_elicit_20.wav.wav
alakwe wisi nzeezi nzyaakamutumina imbongolo zili ikumi ziyumwide zintu zibotu 	16	9869	Female	toi	221230-160247_toi_b9a_elicit_14.wav.wav
wakali kuya buzumbauzya kuti naa nguni unga wamuswaya ciindi cakumazuba 	16	8734	Female	toi	221228-162240_toi_b9a_elicit_45.wav.wav
musimbi ulamasus a salala salala wamwetula a busyu bwatukomba kumaseya munsi a ambulela isiya 	16	9460	Female	toi	221210-172122_toi_b9a_elicit_5.wav.wav
mwalumi usamide cisani cituba ajiini lya cikambwe ujisini mbobokoko a kana kasimbi kasamide delesi lya cikambwe a ngowani ya mungungawaji kabayabuyabwenda munzila 	16	12999	Female	toi	221210-142024_toi_b9a_elicit_28.wav.wav
mwalumi ulakukkilina ma tefule mu kantini kazwide zyuno zya kkokkokkola a madeko 	16	9301	Female	toi	221210-151712_toi_b9a_elicit_17.wav.wav
bantu bali kumi a babili balikede a tefule mponya umwi wabo ulinvwi kabweza cakunua mu nkomeki 	16	10390	Female	toi	221210-143625_toi_b9a_elicit_3.wav.wav
tilkwakainda ciindi cilamfwu wakajoka caalama kaccilila munsi 	16	4945	Female	toi	221228-182130_toi_b9a_elicit_14.wav.wav
kulibombya akuyoowa jehova kulaleta buvubi abulemu abuumi mamvwa atukole zyoonse mozili munzila yabapilingene 	16	11094	Female	toi	221214-084847_toi_b9a_elicit_36.wav.wav
nkaambo ndakamulesya kuyandaula basilisi bambi kuti agusye da nindakamusyomezya kumukwata 	16	9642	Female	toi	221228-145629_toi_b9a_elicit_40.wav.wav
nkamumpati yabana basamide nyanzabili bala mweta mweta kumwi baliimvwi a cikolo ca pulaimali 	16	8462	Female	toi	221210-184833_toi_b9a_elicit_24.wav.wav
ino webo wakacilekela nzi kuti cicitike haatimba kayi taku mbundakali kukonzya kucigwasya 	16	9075	Female	toi	221228-145629_toi_b9a_elicit_24.wav.wav
nkukuti masyekeli aansiliva aali myanda yone mbubakali kupima basambazi 	16	9483	Female	toi	221228-201041_toi_b9a_elicit_50.wav.wav
mootokala acisani sakali kwiile kwaalabana mumootokala 	16	6397	Female	toi	221228-150641_toi_b9a_elicit_40.wav.wav
muntu buyo uujisi mulanda wabota kwiinda muntu uulipa kamikami pele wabula cakulya 	16	9642	Female	toi	221213-151941_toi_b9a_elicit_4.wav.wav
libe mavwikilo aangu lino efroni kakede akati kabana ba heti 	16	7282	Female	toi	221228-201041_toi_b9a_elicit_40.wav.wav
musimbi usamide delesi lya nkwiki nkwiki ulakuchoja nchinga munsi a mupanda utuba 	16	8462	Female	toi	221210-161339_toi_b9a_elicit_21.wav.wav
yavwula myaka yakutabonana yawe ndali kuzimbide biya mbumwaali kuti mpee mu amelika nozisisi zyabalombwana 	16	11752	Female	toi	221228-102126_toi_b9a_elicit_1.wav.wav
mukaintu uula masusu aatuba tuba uusamide sikipa iisiya ulimvwi kunze kwa kutambulilwa mali 	16	9415	Female	toi	221212-144505_toi_b9a_elicit_23.wav.wav
mwana musimbi uujisi ntambo yacisobanyo nkoili kumamanino alimwi acisobanyo cimbi kujanza iimwi 	16	7781	Female	toi	221213-103202_toi_b9a_elicit_23.wav.wav
mukaintu abana bobile baleenda atala tala lyamebeebe 	16	6465	Female	toi	221207-165029_toi_b9a_elicit_32.wav.wav
bukali bulayoosya lunyemo lulakataazya pele ibbivwe ngwani uukonzya kwiima kulindilyo 	16	9006	Female	toi	221214-095919_toi_b9a_elicit_12.wav.wav
ibana bobilo bakatede balapumuna azyuno zyakale okuya kubonenwa zyintu zyakaindi kakuli ibapati babazingulukide balangilila bulembo bwabo 	16	13703	Female	toi	221207-150000_toi_b9a_elicit_23.wav.wav
lwako njoomupa zisi ezi zyoonse aboobo njoozuzikizya cikonke ncindakakonka 	16	9460	Female	toi	221230-114451_toi_b9a_elicit_7.wav.wav
balaa munzi balakasya kunjila bantu mulukwakwa kur kabatako 	16	7169	Female	toi	221228-184203_toi_b9a_elicit_18.wav.wav
aboobo nsyaandi kuba kabwenga uunga akweleta ng ombe naa mpongo kumuntu vaakwaala kujosya 	16	12183	Female	toi	221228-102126_toi_b9a_elicit_41.wav.wav
mubwa uusiya amubwa wamungungawaji baleenda mubwizu 	16	4469	Female	toi	221213-093545_toi_b9a_elicit_10.wav.wav
mbana basyoonto nkaambo inga mapopwe acili minsyanje 	16	6329	Female	toi	220828-202103_toi_707_elicit_25.wav.wav
beenzu bakatambika maanza aabo baboozya loti mung anda mubakabede bajala mulyango 	16	9324	Female	toi	220929-200958_toi_97d_elicit_15.wav.wav
mubwa usalala salala ulakutijanina ku cifotozyo a nyika isalala a mwalumimkusule ulakuzya kucifotozyo 	16	11502	Female	toi	221210-154439_toi_b9a_elicit_3.wav.wav
bamaalumi botatwe bakkede mu ofesi omwe ulimvwi alimwi kajisi angoma 	16	5195	Female	toi	221213-105245_toi_b9a_elicit_16.wav.wav
mbuwakaba civubo ca abrahamu mumeso aabana boonse ba heti aboonse ibakali kunjila mumulyango wamunzi wakwe 	16	10118	Female	toi	221228-202245_toi_b9a_elicit_2.wav.wav
ngu hidekeli ngonguwo uutola kujwe ku asuri amulonga wane ngu firate lino jehova 	16	9710	Female	toi	221228-193637_toi_b9a_elicit_17.wav.wav
tanaakali kumusabila mukubala kwakwe taku naakali kukanana kuli nguwe 	16	7260	Female	toi	221228-180049_toi_b9a_elicit_26.wav.wav
sikusobana cisobano cama honda amuzundano waloka ahonda yakwe alimwi ulaselumka ansi kakuli umwi uleezya kusyule 	16	10663	Female	toi	221212-125952_toi_b9a_elicit_2.wav.wav
nkwali musankwa uundibelekela kuteelela wakavwiila haamwaandwe ulamujala akatala 	16	9052	Female	toi	221228-102126_toi_b9a_elicit_7.wav.wav
kwaamba mebo ndime tomaasi ndibeleka biyo munsi munsi awaano kwalo oko nkokozya kujana cakuti inga walya 	16	8757	Female	toi	221228-191455_toi_b9a_elicit_22.wav.wav
sikujika ulakujika zyakulya zya mwalumi usamide cisani ca nyanzabili 	16	6284	Female	toi	221210-153407_toi_b9a_elicit_7.wav.wav
musimbi uujisi sikip iiisubila alimwi amsusu malamfwu aasiya siya ulilede acimpeelwa kakuli museenga kunsi 	16	9029	Female	toi	221213-091016_toi_b9a_elicit_2.wav.wav
kumwi sikusambala uusamide kalembo kakukutaukila asikipa yamulotwe wamupa kapulasitiki katakwe ncokajisi 	16	12001	Female	toi	221205-213559_toi_b9a_elicit_7.wav.wav
aboobo inga wamunyanga kufwumbwa eco cilwanyo ncajisi amubili 	16	7736	Female	toi	221228-145629_toi_b9a_elicit_7.wav.wav
aboobo bana basimbi boonse bobile ba loti bakaminta kuzwa kuliwisaabo 	16	8394	Female	toi	220929-202615_toi_97d_elicit_7.wav.wav
